,NOC,Gold,Silver,Bronze,Total,Year,Past_Gold,Past_Silver,Past_Bronze,Past_Total,Events_Count,Sports_Count,isHoster,Country_Type,Ath_Score,Good_Ath_Ratio
2733,SUI,0.0,3.0,0.0,3.0,1972,0.0,1.0,4.0,5.0,265.0,265.0,0.0,0,178.10238460291515,0.4840764331210191
2734,SUI,1.0,1.0,2.0,4.0,1976,0.0,3.0,0.0,3.0,101.0,101.0,0.0,0,244.2091867384374,0.5447761194029851
2735,SUI,2.0,0.0,0.0,2.0,1980,1.0,1.0,2.0,4.0,86.0,86.0,0.0,0,178.8616204683041,0.3137254901960784
2736,SUI,0.0,4.0,4.0,8.0,1984,2.0,0.0,0.0,2.0,245.0,245.0,0.0,0,41.71988590448112,0.7555555555555555
2737,SUI,0.0,2.0,2.0,4.0,1988,0.0,4.0,4.0,8.0,151.0,151.0,0.0,0,291.55686492053024,0.36947791164658633
2738,SUI,1.0,0.0,0.0,1.0,1992,0.0,2.0,2.0,4.0,171.0,171.0,0.0,0,181.33939594290194,0.47058823529411764
2739,SUI,4.0,3.0,0.0,7.0,1996,1.0,0.0,0.0,1.0,172.0,172.0,0.0,0,237.81297798156282,0.449438202247191
2740,SUI,1.0,6.0,2.0,9.0,2000,4.0,3.0,0.0,7.0,138.0,138.0,0.0,0,256.1331788592552,0.5084745762711864
2741,SUI,1.0,1.0,3.0,5.0,2004,1.0,6.0,2.0,9.0,138.0,138.0,0.0,0,183.13832017869552,0.4857142857142857
2742,SUI,2.0,1.0,4.0,7.0,2008,1.0,1.0,3.0,5.0,116.0,116.0,0.0,0,215.39193395892272,0.4305555555555556
2743,SUI,2.0,2.0,0.0,4.0,2012,2.0,1.0,4.0,7.0,126.0,126.0,0.0,0,217.6859353616697,0.3629032258064516
2744,SUI,3.0,2.0,2.0,7.0,2016,2.0,2.0,0.0,4.0,152.0,152.0,0.0,0,242.8236482874341,0.34782608695652173
2745,SUI,3.0,4.0,6.0,13.0,2020,3.0,2.0,2.0,7.0,196.0,196.0,0.0,0,335.77959916796846,0.2459016393442623
2746,SUI,1.0,2.0,5.0,8.0,2024,3.0,4.0,6.0,13.0,218.0,218.0,0.0,0,423.576000429647,0.20502092050209206
2747,SUR,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,,
2748,SUR,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0949032284682823,1.0
2749,SUR,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.1226224878479327,0.3333333333333333
2750,SUR,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,1.2466597952706986,0.5
2751,SUR,1.0,0.0,0.0,1.0,1988,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,8.794984976117119,0.7142857142857143
2752,SUR,0.0,0.0,1.0,1.0,1992,1.0,0.0,0.0,1.0,9.0,9.0,0.0,0,13.223309806714498,0.3
2753,SUR,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,10.609742391944572,0.0
2754,SUR,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,10.129788901845949,0.18181818181818182
2755,SUR,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,4.817512387611485,0.4
2756,SUR,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.3836006592482306,0.75
2757,SUR,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.1039965667227905,0.75
2758,SUR,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,2.121740531298382,0.8
2759,SUR,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.543646262548976,0.6666666666666666
2760,SUR,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,5.254634958277692,0.2857142857142857
2761,SVK,1.0,1.0,1.0,3.0,1996,0.0,0.0,0.0,0.0,98.0,98.0,0.0,0,,
2762,SVK,1.0,3.0,1.0,5.0,2000,1.0,1.0,1.0,3.0,132.0,132.0,0.0,0,141.78173233184538,0.6076923076923076
2763,SVK,2.0,2.0,2.0,6.0,2004,1.0,3.0,1.0,5.0,84.0,84.0,0.0,0,202.1060188912446,0.6066666666666667
2764,SVK,3.0,3.0,0.0,6.0,2008,2.0,2.0,2.0,6.0,67.0,67.0,0.0,0,182.246132122313,0.44680851063829785
2765,SVK,0.0,1.0,3.0,4.0,2012,3.0,3.0,0.0,6.0,65.0,65.0,0.0,0,159.3490030813213,0.273972602739726
2766,SVK,2.0,2.0,0.0,4.0,2016,0.0,1.0,3.0,4.0,63.0,63.0,0.0,0,123.4590300827123,0.13432835820895522
2767,SVK,1.0,2.0,1.0,4.0,2020,2.0,2.0,0.0,4.0,56.0,56.0,0.0,0,85.10777004458281,0.31343283582089554
2768,SVK,0.0,0.0,1.0,1.0,2024,1.0,2.0,1.0,4.0,38.0,38.0,0.0,0,58.38943358766749,0.3
2769,SWE,0.0,0.0,0.0,0.0,1896,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1,,
2770,SWE,0.0,0.0,1.0,1.0,1900,0.0,0.0,0.0,0.0,27.0,27.0,0.0,1,0.616226723356178,1.0
2771,SWE,0.0,0.0,0.0,0.0,1906,0.0,0.0,0.0,0.0,95.0,95.0,0.0,1,39.44860947701503,0.8235294117647058
2772,SWE,8.0,6.0,11.0,25.0,1908,0.0,0.0,1.0,1.0,276.0,276.0,0.0,1,235.6595442967481,0.6497175141242938
2773,SWE,23.0,25.0,17.0,65.0,1912,8.0,6.0,11.0,25.0,714.0,714.0,0.0,1,321.98182402008115,0.6940298507462687
2774,SWE,19.0,20.0,25.0,64.0,1920,23.0,25.0,17.0,65.0,404.0,404.0,0.0,1,540.4418208976896,0.7147505422993492
2775,SWE,4.0,13.0,12.0,29.0,1924,19.0,20.0,25.0,64.0,256.0,256.0,0.0,1,353.2106399398286,0.6146616541353384
2776,SWE,7.0,6.0,12.0,25.0,1928,4.0,13.0,12.0,29.0,139.0,139.0,0.0,1,242.41170110818558,0.636085626911315
2777,SWE,10.0,5.0,9.0,24.0,1932,7.0,6.0,12.0,25.0,128.0,128.0,0.0,1,84.65649378417008,0.6804733727810651
2778,SWE,6.0,5.0,10.0,21.0,1936,10.0,5.0,9.0,24.0,231.0,231.0,0.0,1,114.77157631159325,0.5870967741935483
2779,SWE,16.0,11.0,17.0,44.0,1948,6.0,5.0,10.0,21.0,223.0,223.0,0.0,1,138.79442352412792,0.7875457875457875
2780,SWE,12.0,13.0,10.0,35.0,1952,16.0,11.0,17.0,44.0,355.0,355.0,0.0,1,242.2632951630215,0.5757575757575758
2781,SWE,8.0,5.0,6.0,19.0,1956,12.0,13.0,10.0,35.0,186.0,186.0,0.0,1,625.3154643299292,0.40932642487046633
2782,SWE,1.0,2.0,3.0,6.0,1960,8.0,5.0,6.0,19.0,258.0,258.0,0.0,1,481.61732517706326,0.3076923076923077
2783,SWE,2.0,2.0,4.0,8.0,1964,1.0,2.0,3.0,6.0,175.0,175.0,0.0,1,459.7845448907916,0.4548736462093863
2784,SWE,2.0,1.0,1.0,4.0,1968,2.0,2.0,4.0,8.0,186.0,186.0,0.0,1,334.9345267044562,0.3870967741935484
2785,SWE,4.0,6.0,6.0,16.0,1972,2.0,1.0,1.0,4.0,186.0,186.0,0.0,1,322.2388665513048,0.4100418410041841
2786,SWE,4.0,1.0,0.0,5.0,1976,4.0,6.0,6.0,16.0,163.0,163.0,0.0,1,298.6712200018145,0.4577777777777778
2787,SWE,3.0,3.0,6.0,12.0,1980,4.0,1.0,0.0,5.0,201.0,201.0,0.0,1,205.84364162218907,0.4473684210526316
2788,SWE,2.0,11.0,6.0,19.0,1984,3.0,3.0,6.0,12.0,254.0,254.0,0.0,1,358.3372014032777,0.4703389830508475
2789,SWE,0.0,4.0,7.0,11.0,1988,2.0,11.0,6.0,19.0,251.0,251.0,0.0,1,673.8536108782525,0.4891304347826087
2790,SWE,1.0,7.0,4.0,12.0,1992,0.0,4.0,7.0,11.0,252.0,252.0,0.0,1,769.3905139978458,0.40070921985815605
2791,SWE,2.0,4.0,2.0,8.0,1996,1.0,7.0,4.0,12.0,233.0,233.0,0.0,1,719.2030337476981,0.2302158273381295
2792,SWE,4.0,5.0,3.0,12.0,2000,2.0,4.0,2.0,8.0,198.0,198.0,0.0,1,846.9429465317806,0.25092250922509224
2793,SWE,4.0,2.0,1.0,7.0,2004,4.0,5.0,3.0,12.0,157.0,157.0,0.0,1,607.7542133798236,0.24336283185840707
2794,SWE,0.0,4.0,1.0,5.0,2008,4.0,2.0,1.0,7.0,169.0,169.0,0.0,1,525.9335286326277,0.19886363636363635
2795,SWE,1.0,4.0,3.0,8.0,2012,0.0,4.0,1.0,5.0,168.0,168.0,0.0,1,564.1964118652371,0.22826086956521738
2796,SWE,2.0,6.0,3.0,11.0,2016,1.0,4.0,3.0,8.0,186.0,186.0,0.0,1,589.090459292836,0.22162162162162163
2797,SWE,3.0,6.0,0.0,9.0,2020,2.0,6.0,3.0,11.0,173.0,173.0,0.0,1,668.5902451253952,0.34146341463414637
2798,SWE,4.0,4.0,3.0,11.0,2024,3.0,6.0,0.0,9.0,173.0,173.0,0.0,1,566.9452967022107,0.2698412698412698
2799,SWZ,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,,
2800,SWZ,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,0.8796443633662792,1.0
2801,SWZ,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0,6.965918891491833,0.6666666666666666
2802,SWZ,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,8.713970134558494,0.5
2803,SWZ,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,3.7926118862942295,0.6
2804,SWZ,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.4058543125592666,0.8333333333333334
2805,SWZ,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.329359652323835,1.0
2806,SWZ,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.8007634200883136,1.0
2807,SWZ,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.0955698761151753,1.0
2808,SWZ,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,2.093823301347525,0.3333333333333333
2809,SWZ,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.6330360370420953,0.0
2810,SWZ,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.8996738447261796,0.75
2811,SYR,0.0,0.0,0.0,0.0,1948,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,,
2812,SYR,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0575589302072263,1.0
2813,SYR,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.1898064569365646,1.0
2814,SYR,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0,0.52101136466738,1.0
2815,SYR,0.0,1.0,0.0,1.0,1984,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,10.557227157265801,1.0
2816,SYR,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,3.1441252273878835,0.9
2817,SYR,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,2.603313863042106,0.9285714285714286
2818,SYR,1.0,0.0,0.0,1.0,1996,0.0,1.0,0.0,1.0,8.0,8.0,0.0,0,5.934027024331483,0.5555555555555556
2819,SYR,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,5.812203821217834,0.5
2820,SYR,0.0,0.0,1.0,1.0,2004,1.0,0.0,0.0,1.0,6.0,6.0,0.0,0,4.16229061931972,0.875
2821,SYR,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,2.5620980776244235,0.8571428571428571
2822,SYR,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,2.6327916773711824,0.875
2823,SYR,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,3.8039653532343047,0.6
2824,SYR,0.0,0.0,1.0,1.0,2020,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0,4.6536930457915515,0.2857142857142857
2825,SYR,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,3.218606646780891,0.8333333333333334
2826,TAN,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,,
2827,TAN,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.4596251842149945,1.0
2828,TAN,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0,1.7090156305907742,0.8
2829,TAN,0.0,2.0,0.0,2.0,1980,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0,8.035457460251873,0.7727272727272727
2830,TAN,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0,12.92043878100129,0.875
2831,TAN,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,6.5882937566357995,0.7619047619047619
2832,TAN,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,3.227290209691543,0.8
2833,TAN,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,2.6332013984195175,0.7777777777777778
2834,TAN,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.1741472627379723,0.7142857142857143
2835,TAN,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,1.3911085980782516,0.75
2836,TAN,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,4.7278206328050585,0.5555555555555556
2837,TAN,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,4.182008796458298,0.6666666666666666
2838,TAN,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,2.5911974178208306,0.6666666666666666
2839,TAN,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.9301205225651947,0.7142857142857143
2840,TAN,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,1.3433282522369272,0.3333333333333333
2841,TCH,0.0,0.0,2.0,2.0,1920,0.0,0.0,0.0,0.0,182.0,182.0,0.0,0,,
2842,TCH,1.0,4.0,5.0,10.0,1924,0.0,0.0,2.0,2.0,242.0,242.0,0.0,0,29.557321452535085,0.9684684684684685
2843,TCH,2.0,5.0,2.0,9.0,1928,1.0,4.0,5.0,10.0,147.0,147.0,0.0,0,109.91510840703666,0.7977099236641222
2844,TCH,1.0,3.0,2.0,6.0,1932,2.0,5.0,2.0,9.0,44.0,44.0,0.0,0,101.64550342013743,0.6052631578947368
2845,TCH,3.0,5.0,1.0,9.0,1936,1.0,3.0,2.0,6.0,293.0,293.0,0.0,0,6.017991709008851,0.9555555555555556
2846,TCH,6.0,2.0,3.0,11.0,1948,3.0,5.0,1.0,9.0,153.0,153.0,0.0,0,92.7352070230376,0.8657718120805369
2847,TCH,7.0,3.0,3.0,13.0,1952,6.0,2.0,3.0,11.0,218.0,218.0,0.0,0,121.6009948775774,0.4716981132075472
2848,TCH,1.0,4.0,1.0,6.0,1956,7.0,3.0,3.0,13.0,161.0,161.0,0.0,0,305.57392761347177,0.35294117647058826
2849,TCH,3.0,2.0,3.0,8.0,1960,1.0,4.0,1.0,6.0,202.0,202.0,0.0,0,260.2681147231365,0.296969696969697
2850,TCH,5.0,6.0,3.0,14.0,1964,3.0,2.0,3.0,8.0,187.0,187.0,0.0,0,380.4578669718032,0.46534653465346537
2851,TCH,7.0,2.0,4.0,13.0,1968,5.0,6.0,3.0,14.0,203.0,203.0,0.0,0,412.7017470383287,0.27835051546391754
2852,TCH,2.0,4.0,2.0,8.0,1972,7.0,2.0,4.0,13.0,274.0,274.0,0.0,0,427.3505270123651,0.375609756097561
2853,TCH,2.0,2.0,4.0,8.0,1976,2.0,4.0,2.0,8.0,251.0,251.0,0.0,0,301.86711309316183,0.4982078853046595
2854,TCH,2.0,3.0,9.0,14.0,1980,2.0,2.0,4.0,8.0,317.0,317.0,0.0,0,263.6669754543689,0.4609375
2855,TCH,3.0,3.0,2.0,8.0,1988,2.0,3.0,9.0,14.0,226.0,226.0,0.0,0,281.6613415798859,0.45345345345345345
2856,TCH,4.0,2.0,1.0,7.0,1992,3.0,3.0,2.0,8.0,269.0,269.0,0.0,0,167.8988623122799,0.6179775280898876
2857,TGA,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
2858,TGA,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,0.9501849586836776,1.0
2859,TGA,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.6862914174329788,1.0
2860,TGA,0.0,1.0,0.0,1.0,1996,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.2118316292886058,0.8
2861,TGA,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.8434157780882243,0.6
2862,TGA,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.1355697795809234,0.6666666666666666
2863,TGA,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.4979689356731742,0.8
2864,TGA,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.1283495573572813,0.6666666666666666
2865,TGA,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,1.725083001343761,0.3333333333333333
2866,TGA,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,3.151078733176628,0.8
2867,TGA,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.6140327039151803,0.5
2868,THA,0.0,0.0,0.0,0.0,1952,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0,,
2869,THA,0.0,0.0,0.0,0.0,1956,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0,2.4399443160334977,1.0
2870,THA,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0,4.895746643389293,1.0
2871,THA,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0,4.440253557435401,1.0
2872,THA,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0,11.75402901635979,1.0
2873,THA,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0,9.081249641993697,1.0
2874,THA,0.0,0.0,1.0,1.0,1976,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0,8.033198275234191,0.9459459459459459
2875,THA,0.0,1.0,0.0,1.0,1984,0.0,0.0,1.0,1.0,40.0,40.0,0.0,0,17.67933207492037,0.8225806451612904
2876,THA,0.0,0.0,1.0,1.0,1988,0.0,1.0,0.0,1.0,15.0,15.0,0.0,0,10.773455431445111,0.925
2877,THA,0.0,0.0,1.0,1.0,1992,0.0,0.0,1.0,1.0,64.0,64.0,0.0,0,5.859226762710998,0.7333333333333333
2878,THA,1.0,0.0,1.0,2.0,1996,0.0,0.0,1.0,1.0,58.0,58.0,0.0,0,50.17623592043191,0.6875
2879,THA,1.0,0.0,2.0,3.0,2000,1.0,0.0,1.0,2.0,68.0,68.0,0.0,0,65.19413106600548,0.46551724137931033
2880,THA,3.0,1.0,4.0,8.0,2004,1.0,0.0,2.0,3.0,51.0,51.0,0.0,0,57.534436525828845,0.4264705882352941
2881,THA,2.0,2.0,2.0,6.0,2008,3.0,1.0,4.0,8.0,53.0,53.0,0.0,0,64.7272434934884,0.34615384615384615
2882,THA,0.0,2.0,2.0,4.0,2012,2.0,2.0,2.0,6.0,43.0,43.0,0.0,0,53.201173001209604,0.5740740740740741
2883,THA,2.0,2.0,2.0,6.0,2016,0.0,2.0,2.0,4.0,58.0,58.0,0.0,0,45.075954617818994,0.3181818181818182
2884,THA,1.0,0.0,1.0,2.0,2020,2.0,2.0,2.0,6.0,48.0,48.0,0.0,0,56.0408698082958,0.3898305084745763
2885,THA,1.0,3.0,2.0,6.0,2024,1.0,0.0,1.0,2.0,58.0,58.0,0.0,0,41.200981153414695,0.32653061224489793
2886,TJK,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,,
2887,TJK,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.8212873995900076,0.875
2888,TJK,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,1.6772468281728479,0.5
2889,TJK,0.0,1.0,1.0,2.0,2008,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0,9.771683851810696,0.5555555555555556
2890,TJK,0.0,0.0,1.0,1.0,2012,0.0,1.0,1.0,2.0,16.0,16.0,0.0,0,14.085615134890409,0.5625
2891,TJK,1.0,0.0,0.0,1.0,2016,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0,14.110963741904996,0.5625
2892,TJK,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,7.179945170073354,0.42857142857142855
2893,TJK,0.0,0.0,3.0,3.0,2024,1.0,0.0,0.0,1.0,14.0,14.0,0.0,0,6.492296954076139,0.5
2894,TKM,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
2895,TKM,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,3.2190355104432737,0.75
2896,TKM,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,3.804062175808577,0.625
2897,TKM,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,4.9901326664719114,0.6
2898,TKM,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,3.7937840803176206,0.7
2899,TKM,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,5.260005080906413,0.8181818181818182
2900,TKM,0.0,1.0,0.0,1.0,2020,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,2.3835952025285825,0.8888888888888888
2901,TKM,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,5.094927428060247,0.7
2902,TLS,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,,
2903,TLS,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.6025614735410495,1.0
2904,TLS,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.2115942039365818,1.0
2905,TLS,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.7143373620804508,0.5
2906,TLS,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.9663979582385704,0.6666666666666666
2907,TLS,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.0496102103288507,0.6666666666666666
2908,TOG,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
2909,TOG,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0.7294159105343321,1.0
2910,TOG,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0.8144442503002951,1.0
2911,TOG,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,1.9747883968271218,0.8333333333333334
2912,TOG,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,6.088876029264479,0.4444444444444444
2913,TOG,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,4.921322105274219,0.42857142857142855
2914,TOG,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.2522898441961599,0.6666666666666666
2915,TOG,0.0,0.0,1.0,1.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.2758570306141688,0.6666666666666666
2916,TOG,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,2.9797470450918677,0.5
2917,TOG,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,3.5002341678113287,0.5
2918,TOG,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.4435415557404512,0.8
2919,TOG,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.007856224561032,1.0
2920,TPE,0.0,0.0,0.0,0.0,1956,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0,,
2921,TPE,0.0,1.0,0.0,1.0,1960,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0,9.39025083594643,0.782608695652174
2922,TPE,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,96.0,96.0,0.0,0,9.076845069513663,0.875
2923,TPE,0.0,0.0,1.0,1.0,1968,0.0,1.0,0.0,1.0,93.0,93.0,0.0,0,81.11501402914998,0.3229166666666667
2924,TPE,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0,62.77156170538466,0.5053763440860215
2925,TPE,0.0,0.0,1.0,1.0,1984,0.0,0.0,1.0,1.0,52.0,52.0,0.0,0,23.459562293855786,0.5681818181818182
2926,TPE,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,123.0,123.0,0.0,0,25.46086908106773,0.6923076923076923
2927,TPE,0.0,1.0,0.0,1.0,1992,0.0,0.0,1.0,1.0,38.0,38.0,0.0,0,78.00120935426466,0.46774193548387094
2928,TPE,0.0,1.0,0.0,1.0,1996,0.0,1.0,0.0,1.0,107.0,107.0,0.0,0,42.16248663175729,0.13157894736842105
2929,TPE,0.0,1.0,4.0,5.0,2000,0.0,1.0,0.0,1.0,75.0,75.0,0.0,0,105.60355696516372,0.5701754385964912
